"","X","Aging_16S_negative_CTRL_S48_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_100_S51_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_101_S54_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_102_S55_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_103_S69_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_104_S70_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_105_S82_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_106_S83_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_107_S85_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_108_S86_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_109_S87_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_200_S49_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_201_S50_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_202_S52_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_203_S53_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_204_S56_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_205_S65_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_206_S66_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_207_S71_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_208_S72_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_209_S84_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_300_S67_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_301_S68_L001.clean.fasta","Aging_16S_saliva_rep1_14_194J_302_S81_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_100_S59_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_101_S62_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_102_S63_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_103_S77_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_104_S78_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_105_S89_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_106_S90_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_107_S92_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_108_S93_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_109_S94_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_200_S57_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_201_S58_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_202_S60_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_203_S61_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_204_S64_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_205_S73_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_206_S74_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_207_S79_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_208_S80_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_209_S91_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_300_S75_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_301_S76_L001.clean.fasta","Aging_16S_saliva_rep2_14_194J_302_S88_L001.clean.fasta","Aging_16S_stool1_14_194J_100_S5_L001.clean.fasta","Aging_16S_stool1_14_194J_101_S11_L001.clean.fasta","Aging_16S_stool1_14_194J_102_S13_L001.clean.fasta","Aging_16S_stool1_14_194J_103_S25_L001.clean.fasta","Aging_16S_stool1_14_194J_104_S27_L001.clean.fasta","Aging_16S_stool1_14_194J_105_S35_L001.clean.fasta","Aging_16S_stool1_14_194J_106_S37_L001.clean.fasta","Aging_16S_stool1_14_194J_107_S41_L001.clean.fasta","Aging_16S_stool1_14_194J_108_S43_L001.clean.fasta","Aging_16S_stool1_14_194J_109_S45_L001.clean.fasta","Aging_16S_stool1_14_194J_200_S1_L001.clean.fasta","Aging_16S_stool1_14_194J_201_S3_L001.clean.fasta","Aging_16S_stool1_14_194J_202_S7_L001.clean.fasta","Aging_16S_stool1_14_194J_203_S9_L001.clean.fasta","Aging_16S_stool1_14_194J_204_S15_L001.clean.fasta","Aging_16S_stool1_14_194J_205_S17_L001.clean.fasta","Aging_16S_stool1_14_194J_206_S19_L001.clean.fasta","Aging_16S_stool1_14_194J_207_S29_L001.clean.fasta","Aging_16S_stool1_14_194J_208_S31_L001.clean.fasta","Aging_16S_stool1_14_194J_209_S39_L001.clean.fasta","Aging_16S_stool1_14_194J_300_S21_L001.clean.fasta","Aging_16S_stool1_14_194J_301_S23_L001.clean.fasta","Aging_16S_stool1_14_194J_302_S33_L001.clean.fasta","Aging_16S_stool2_14_194J_100_S6_L001.clean.fasta","Aging_16S_stool2_14_194J_101_S12_L001.clean.fasta","Aging_16S_stool2_14_194J_102_S14_L001.clean.fasta","Aging_16S_stool2_14_194J_103_S26_L001.clean.fasta","Aging_16S_stool2_14_194J_104_S28_L001.clean.fasta","Aging_16S_stool2_14_194J_105_S36_L001.clean.fasta","Aging_16S_stool2_14_194J_106_S38_L001.clean.fasta","Aging_16S_stool2_14_194J_107_S42_L001.clean.fasta","Aging_16S_stool2_14_194J_108_S44_L001.clean.fasta","Aging_16S_stool2_14_194J_109_S46_L001.clean.fasta","Aging_16S_stool2_14_194J_200_S2_L001.clean.fasta","Aging_16S_stool2_14_194J_201_S4_L001.clean.fasta","Aging_16S_stool2_14_194J_202_S8_L001.clean.fasta","Aging_16S_stool2_14_194J_203_S10_L001.clean.fasta","Aging_16S_stool2_14_194J_204_S16_L001.clean.fasta","Aging_16S_stool2_14_194J_205_S18_L001.clean.fasta","Aging_16S_stool2_14_194J_206_S20_L001.clean.fasta","Aging_16S_stool2_14_194J_207_S30_L001.clean.fasta","Aging_16S_stool2_14_194J_208_S32_L001.clean.fasta","Aging_16S_stool2_14_194J_209_S40_L001.clean.fasta","Aging_16S_stool2_14_194J_300_S22_L001.clean.fasta","Aging_16S_stool2_14_194J_301_S24_L001.clean.fasta","Aging_16S_stool2_14_194J_302_S34_L001.clean.fasta","Aging_16S_tongue_dorsum_sample_as_negative_CTRL_S47_L001.clean.fasta","Diaz_16S_Mock_community_Pool1_S95_L001.clean.fasta","Diaz_16S_Mock_community_Pool2_S96_L001.clean.fasta","domain","phylum","class","order","family","genus"
"101","OTU_19",0,0.00769323235965861,0.0211391661773341,0.00346832602264613,0.0821167883211679,0.00284214075822535,0.000397653842330252,0.0140596127580943,0.0915853408858254,0.0820574162679426,0.0437974592435312,0.0759524987629886,0.0196762624794029,0.00638904210332782,0.0268434670116429,0.0515118519138956,0.0245163311662881,0.0433902227364767,0.000962321415352728,0,0.0178829084867299,0.0188355074769329,0.0342693317614276,0.0624038461538462,0.00755027798750772,0.0224562490320582,0.00466239280659396,0.0787988714228134,0.00366833217380305,0.000353356890459364,0.0104519774011299,0.105238695969723,0.0797014925373134,0.0426099180764943,0.0755897302228594,0.019953596287703,0.0071996682875344,0.0289982425307557,0.0502260981912145,0.0237594957168256,0.0410483107041364,0.0010394441709065,0.0106976141078838,0.019297520661157,0.0180979236093309,0.036703266349009,0.0662532299741602,0.000157306905773163,0.00494505494505494,0.00131190554280092,0,0.00199225235196458,0,0.00138148805999605,0,0.000507717303005686,0,0.000930232558139535,0.000922698380151733,0,0.000136276914690651,0.000198275007435313,0.000276166804750069,0.000241760012893867,0,0.000443164192333259,0,0.000737871241468364,0.0001804836963061,0.00043859649122807,9.87361769352291e-05,0.00751520935226053,0.00474117077890663,0.000152508769254232,0.00201191673759963,5.62461330783509e-05,0.00131955135254014,0,0.000196463654223969,0,0.00182394163386772,0.000280007466865783,0.000109962612711678,0.000112943302462164,0,9.8960910440376e-05,0.000199880071956826,0,0.000396314277221837,0.00170667880304927,0.000172801105927078,0.000485436893203883,7.04622322435175e-05,0,0,0.000193162062970833,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"102","OTU_190",0,0,0,0,0,0,0,0,0.00245683477786119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265586614434633,7.46268656716418e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00751421608448416,0,0,0,0,0,0,0,0.00032234668385849,0,0,0.00801169962484899,0.000184467810367091,0.00120322464204067,0,0,0,0,0,0,0,0,0,0.00812049770792403,0,0,0,0.000109962612711678,0,0,0,0.000249850089946032,0,0,0.0184321310729321,0.000259201658890617,0.00135922330097087,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiracea_incertae_sedis"
"103","OTU_191",0,0,0,0,0,0,0,0,0.000682454104961441,0,0,0,9.69274013763691e-05,0,0,0,7.83269366335083e-05,0,7.40247242579021e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.84754471860003e-05,0,0.000232018561484919,0,0,0.000161498708010336,0,0,0,0,0,0,3.45280022097921e-05,0,0.00582035551360705,0.00204081632653061,0.000983929157100689,0.000923239250857294,0.00110680686220255,0,0,0,0,0,0,0.00389583760508509,0.00148128198222462,0,0.00104094378903539,0.00428058547362607,0.00290112015472641,0,0.00398847773099934,0.0024162268709862,0.00147574248293673,0.0023462880519793,0.00339912280701754,0.00770142180094787,0.00286293689609925,0.00241896468311563,0.000915052615525393,0.00193453532461503,0,0,0,0,0,0,0.00429344782527534,0.00054981306355839,0,0.000989399293286219,0.00316674913409203,0.00239856086348191,0,0.00247696423263648,0.00284446467174878,0.00216001382408847,0.00368932038834951,0.00436865839909808,0,0,0,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Porphyromonas"
"104","OTU_192",0,0,0.000234879624192601,0.000102009588901357,0,0.00207139072209644,0.000397653842330252,0.00064272515465574,0,0.00119617224880383,0,0,0,0,0,0,0.0167619644395708,0,0,0,0,0,2.67938481324688e-05,0,0,0,0.000124885521605195,0,0.001581177661122,0.000530035335689046,0.000282485875706215,0,0.000895522388059702,9.69508943720006e-05,0,0,0,0,0,0.0174559560368515,0,0,0,0,0,0.000138112008839169,0.000103359173126615,0,0,0,0,0,0,0,0,0,0,0.000155038759689922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Unclassified","Unclassified","Unclassified","Unclassified","Unclassified"
"105","OTU_193",0,0,0.000822078684674104,0,0,4.81718772580567e-05,0,0.000482043865991805,0.00102368115744216,0.000717703349282297,0.000215928311800482,0.00185551707075705,0.00155083842202191,0.000413678985107557,0,0,0,0.00361585189470639,0.000222074172773706,0,0.000174893970530366,6.36334712058543e-05,2.67938481324688e-05,0.00298076923076923,0,0.000232306024469568,0,0.000201531640467553,0,0,0.000282485875706215,0.00159351968660779,0.000671641791044776,0.000242377235930001,0.00104261696859116,0.00185614849187935,0.00067850277055298,0.000219683655536028,0.000161498708010336,0.000727331501535478,0.0156299336911904,0.00120356693473385,0,0.000371900826446281,0.000205075621635478,0.000207168013258753,0.00341085271317829,0,0,0,0,0.000110680686220255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium"
"106","OTU_194",0,0.000841447289337661,0,0,0,0,0,8.03406443319675e-05,0.0121476830683137,0.000598086124401914,0.00147551013063663,0,0.00416787825918387,4.59643316786174e-05,0,0.000670072870424659,0.000313307746534033,0.000578536303153023,0.000814271966836924,0,0,6.36334712058543e-05,5.35876962649376e-05,9.61538461538462e-05,0.00102958336193287,0,8.32570144034635e-05,0,0,0.000176678445229682,0,0.00723723524334374,0.000223880597014925,0.000727131707790004,0,0.00278422273781903,3.76945983640544e-05,0,0,8.08146112817197e-05,0.000315756236185665,0.000164122763827343,0,8.26446280991736e-05,0,0.000103584006629376,0.00020671834625323,0.0448324681453516,0.1212715855573,0.0649393243686455,0.0147718280137167,0.0292197011621472,0.00703987384546069,0.0149990132228143,0.00379857796824778,0.00934199837530463,0.0529212531752752,0.0341085271317829,0.0833504203403732,0.0387826555346081,0,0.0349955388123327,0.0316210991438829,0.0352969618825046,0.0851917930419269,0.062264569022823,0.0761747313537229,0.0429809998155322,0.0373601251353628,0.0296052631578947,0.0439375987361769,0.0913157580818323,0.11233671988389,0.0134207716943724,0.0242203822641801,0.00770572023173407,0.0141485228355692,0.00393120393120393,0.00628683693516699,0.0267806267806268,0.0594220984928482,0.0732686204965466,0.0482735869804267,0,0.0351943462897526,0.0290945076694706,0.0378772736358185,0.0765614506380121,0.0494402060834242,0.0739560814654682,0.0539139450492483,0.0492233009708738,0.0314966178128523,0,0.0138741989672121,0.0168050994784624,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Capnocytophaga"
"107","OTU_195",0,0,0,0,0,0,0,0,0.00177438067289975,0,0,0,0.000387709605505476,0,0,0,0,0.000144634075788256,0,0,4.37234926325915e-05,0,0,0,0,0,0,0,0,0,0,0.000995949804129872,0,0,0,0.000232018561484919,0,0,0,8.08146112817197e-05,0,0,0,0,0,0,0,0.00660689004247286,0,0.00278779927845195,0,0,0,0,0,0,0,0.00186046511627907,0.00492105802747591,0,0,0.00307326261524735,0,0.000725280038681602,0.00490633363068689,0.000664746288499889,0.00845679404845171,0.000368935620734182,0.00258693298038744,0.0018640350877193,0.00454186413902054,0,0.00019351717464925,0,0,0,0,0,0,0,0.00393587405203033,0.00728019413851036,0,0,0.000706713780918728,0,0.00109934039576254,0.00376091336467428,0.00277419994055286,0.00682671521219706,0.000604803870744773,0.00116504854368932,0.00232525366403608,0,0,0,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"108","OTU_196",0,0,0,0.000816076711210854,0,0.000818921913386965,0.000596480763495377,0.000482043865991805,0,0,0.00212329506603808,0.00024740227610094,0.000678491809634584,0,0,0.00117262752324315,0,0,0.000518173069805315,0,0,0,0.000937784684636407,0.00230769230769231,0.000343194453977624,0,0.00141536924485888,0,0.000505976851559041,0.00106007067137809,0,0,0,0.00237529691211401,0.000521308484295582,0.00116009280742459,0,0,0.00113049095607235,0,0,0.00109415175884895,0.000194502074688797,0,0,0.000586976037566466,0.00423772609819121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Verrucomicrobia","Opitutae","Puniceicoccales","Puniceicoccaceae","Coraliomargarita"
"109","OTU_197",0,0,0,0.000102009588901357,0,4.81718772580567e-05,0,0.000160681288663935,0,0,3.5988051966747e-05,0.00061850569025235,0,0,0,0,0.00289809665543981,0,0.00270190243541343,0,0,0.000381800827235126,2.67938481324688e-05,0,0,0,0.000166514028806927,0,6.32471064448801e-05,0,0.000282485875706215,0,0.000223880597014925,0,0.000390981363221686,0,0,0.000219683655536028,0,0.00274769678357847,0,0.00350128562831665,6.48340248962656e-05,0,0.000461420148679826,0.000172640011048961,0.000103359173126615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.35849176575316e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000113778586869951,0,0,0,0,0.010327879051826,0.0113965617152791,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Tannerella"
"110","OTU_198",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46268656716418e-05,0,0,0,3.76945983640544e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000644393774164767,0,0.00636634700620517,0,0,0,0.00258254934513927,0.000601612321020335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000565371024734982,0,0.00839496302218669,0,0,0,0.00319682045965094,0.000194174757281553,0,0,0,0,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes"
"111","OTU_199",0,0.00144248106743599,0.000939518496770405,0.0030602876670407,0,0.00264945324919312,0.000298240381747689,0.00112476902064755,0,0.000717703349282297,0.000683772987368194,0.00061850569025235,0.000193854802752738,0,0,0,0.00650113574058119,0,0.000888296691094826,0,0.00367277338113769,0.00133630289532294,0,0,0.000960944471137346,0.00178101285426669,0.00258096744650737,0,0.00278287268357473,0.000176678445229682,0.000847457627118644,0,0.00104477611940298,0.000678656260604004,0.000521308484295582,0.000696055684454756,0,0,0,0.00703087118150962,0,0.00142239728650364,0,0.00351239669421488,0.000820302486541912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000102522042239081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Peptostreptococcus"
"112","OTU_2",0.2,0.00336578915735064,0.000117439812096301,0.00030602876670407,0,9.63437545161135e-05,9.94134605825629e-05,0.000241021932995903,0.117586842284856,0.00334928229665072,0.0121639615647605,0.00061850569025235,0.0189977706697683,0.00018385732671447,0,0.00100510930563699,0.00156653873267017,0.00824414231993058,0.00133244503664224,0,0.000262340955795549,0,0.00021435078505975,0,0.00336330564898071,0.000232306024469568,8.32570144034635e-05,0,6.32471064448801e-05,0.000530035335689046,0.00112994350282486,0.0916273819799482,0.00395522388059702,0.0101798439090601,0,0.0187935034802784,0.000150778393456218,0.000219683655536028,0.000968992248062015,0.00113140455794408,0.00331544047994948,0.000711198643251819,0,0.000165289256198347,0.000256344527044348,0.000138112008839169,0.000103359173126615,0.0544281893975146,0.287048665620094,0.199245654312889,0.256792403059879,0.000332042058660764,0.373789141698581,0.0361160449970397,0.163825849810071,0.356519090170593,0.399237933954276,0.313178294573643,0.15849907730162,0.108672232695933,0.277323521395476,0.036631307623674,0.00138083402375035,0.151180594729632,0.0958965209634255,0.070019942388655,0.0974120938513385,0.263420033204206,0.0113103116351823,0.197039473684211,0.0702014218009479,0.362757962543242,0.110788582486696,0.243861522037517,0.000232144238953803,0.242870802632319,0.0426654937321311,0.12992628992629,0.429993451211526,0.346723646723647,0.308438129979841,0.154097442598469,0.113811304156587,0.187824711994579,0.0146996466431095,0.000890648193963384,0.141315210873476,0.0999328408327737,0.0907559694838007,0.0740698600523381,0.224814238811128,0.0124271844660194,0.172491544532131,0.153846153846154,0.0284327754619548,0.0291674715085957,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"113","OTU_20",0,0,0,0,0,0,0,0,0.00723401351259128,0.000119617224880383,7.19761039334941e-05,0.00012370113805047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717083858973508,0.000149253731343284,0.000193901788744001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00235960358659745,0,0.000983929157100689,0.00356106568187813,0,0.0544604640684839,0.00157884349713835,0.0716859842212915,0.00243704305442729,0.00338696020321761,0.00170542635658915,0.0016403526758253,0.000807971990304336,0.00163532297628782,0.00242886884108258,0.000552333609500138,0.000886453380610847,0.00111507582515611,0.000886328384666519,0.00546830291854772,0.002029145914038,0.000782096017326435,0.0018640350877193,0.00128357030015798,0,0.00106434446057088,0.00167759646179655,0.000154762825969202,0.0892063670622645,0.000293233633897808,0.0997542997542998,0.00216110019646365,0.00242165242165242,0.00191993856196602,0.00186671644577189,0.000769738288981746,0.00248475265416761,0.000848056537102474,9.8960910440376e-05,0.000899460323805717,0.00120886501007388,0.000297235707916378,0.0112640801001252,0.00120960774148955,0.000776699029126214,0.00211386696730552,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Ruminococcus2"
"114","OTU_200",0,0,0,0,0,0,0,8.03406443319675e-05,0.000614208694465297,0,7.19761039334941e-05,0,0.000193854802752738,0,0,0,0,0.000144634075788256,3.70123621289511e-05,0,0,0,0,0,0.000137277781591049,0,0,0,0,0,0,0,0,0,0,0,3.76945983640544e-05,0,0,0,0,0,0,0,0,0,0,0.00251691049237062,0.00172684458398744,0.000491964578550344,0.00065945660775521,0.00143884892086331,0.000788465870691597,0.00611801855141109,0,0.000304630381803412,0.00423370025402202,0,0.000820176337912651,0,0.017579721995094,0.00431248141171805,0.00248550124275062,0.00169232009025707,0.00133809099018733,0.011965433192998,0.00203471736504101,0.002029145914038,0.00348935146191794,0.00131578947368421,0.00631911532385466,0.00107360133603722,0.000870827285921626,0.000152508769254232,0.000928576955815213,0.00326227571854435,0.005351513818635,0,0.000327439423706614,0.00206552706552707,0,0.000560014933731566,0.000109962612711678,0.00496950530833522,0.00579505300353357,0.00366155368629391,0.00219868079152508,0.00107454667562122,0.00911522837610225,0.00261690749800887,0.0035424226715051,0.00436893203883495,0.00126832018038331,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Clostridium XlVa"
"115","OTU_201",0,0,0,0,0,0,0,0,0.00081894492595373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398379921651949,7.46268656716418e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84929356357928e-05,0,0.000527565286204168,0.000553403431101273,0.00670195990087858,0.00157884349713835,0.00418817570858089,0.000203086921202275,0.000846740050804403,0.00108527131782946,0.000615132253434488,0.00457850794505791,0.000817661488143908,0,0.000552333609500138,0.000161173341929245,0.000223015165031222,0.000332373144249945,0.000190754752972595,0.000368935620734182,0.000601612321020335,0.000109649122807018,0.000197472353870458,5.96445186687343e-05,0.00019351717464925,0.000305017538508464,0.000541669890892208,0.00691827436863716,0.000806392493218972,0.00501228501228501,0.000523903077930583,0.000783475783475783,0.00143995392147451,0.000186671644577189,0.00494831757202551,0.00169414953693246,0,0.000296882731321128,0.000449730161902858,0.000268636668905306,9.90785693054592e-05,0.000455114347479804,0.000259201658890617,0.000776699029126214,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor"
"116","OTU_202",0,0.000360620266858997,0,0.00030602876670407,0,4.81718772580567e-05,0.000298240381747689,0.000241021932995903,0,0.000478468899521531,0.000503832727534459,0.00012370113805047,0,0.000321750321750322,0,0.000251277326409247,7.83269366335083e-05,0.000433902227364767,7.40247242579021e-05,0,4.37234926325915e-05,0,0.0046353357269171,0.000288461538461538,0.000137277781591049,0.000154870682979712,0.000124885521605195,0,0.00012649421288976,0.000706713780918728,0,0,0.000298507462686567,0.000436279024674003,0,0,0.00033925138527649,0,0.000322997416020672,0,0.000789390590464162,0.000109415175884895,0,0,5.12689054088695e-05,0.00400524825633589,0.000516795865633075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447956199838238,0.00618118601506664,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"117","OTU_203",0,0.000120206755619666,0,0,0,0,0,0,0,0,0.000323892467700723,0,0.000387709605505476,0,0,0,0,0.000144634075788256,0,0,0,0,0,0,6.86388907955247e-05,0,0,0,0,0,0,0,0,0.000290852683116002,0,0.000464037122969838,0,0.000219683655536028,0,8.08146112817197e-05,0.000473634354278497,0,0,0,0,0,0,0.000157306905773163,0.0269230769230769,0.00688750409970482,0.0025059351094698,0,0.00174588871367425,0.00414446417998816,0,0.000101543460601137,0.0152413209144793,0,0.000922698380151733,0.0122542418529491,0.0104933224311802,0.00530385644889462,0.00234741784037559,0.000967040051575469,0.00156110615521855,0.00155107467316641,0,0.00110680686220255,0.0001804836963061,0.000109649122807018,0.000888625592417062,0.025587498508887,0.0081277213352685,0.00244014030806771,0,0.00416221384779796,0.00293233633897808,0,0,0.0133903133903134,0,0.000653350756020161,0.0174840554211568,0.00474361870341089,0.00537102473498233,0.00564077189510143,0.000649610233859684,0.00094022834116857,9.90785693054592e-05,0,0.000518403317781234,0.000485436893203883,0.000140924464487035,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia"
"118","OTU_204",0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0.00024740227610094,0,0,0,8.37591088030823e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53891967281089e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108878243016238,0.0110102375893375,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Unclassified"
"119","OTU_205",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114853438556933,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter"
"120","OTU_206",0,0.00180310133429499,0.000939518496770405,0.00183617260022442,0.00182481751824818,0.000192687509032227,0,0.00064272515465574,0,0.000478468899521531,0.0006117968834347,0.00049480455220188,0.0012600562178928,0,0.000970245795601552,0.000167518217606165,0.00360303908514138,0,0.000999333777481679,0,0.000787022867386647,0.00089086859688196,0,0,0.00178461116068364,0.00108409478085798,0.00129048372325368,0.00342603788794841,0.000505976851559041,0,0.000282485875706215,0,0.000597014925373134,0.000581705366232003,0.000912289847517268,0.00116009280742459,0,0.000878734622144112,0.000322997416020672,0.00428317439793115,0,0.000437660703539581,0.000194502074688797,0.00107438016528926,0.000615226864906434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium"
"121","OTU_207",0,0,0,0,0,0,0,0,0.00122841738893059,0.000119617224880383,0,0,9.69274013763691e-05,0,0,8.37591088030823e-05,0,0,0,0,0,0,0,0,6.86388907955247e-05,0,4.16285072017317e-05,0,0,0,0,0.00185910630104243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00833726600597766,0,0.000983929157100689,0,0,0,0,0,0,0,0,0,0,0,0.00475860017844751,0,0.00265936014183254,0.00557537912578055,0.000110791048083315,0.00775735995421886,0.000737871241468364,0,0.000986842105263158,0.0105647709320695,0,0.000774068698597,0,0,0,0,0,0,0,0,0,0,0,0.00254416961130742,0,0.00244853088147112,0.00402955003357958,0,0.00523381499601775,0.00164161050630724,0,0.000986471251409245,0,0,0,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Corynebacteriaceae","Corynebacterium"
